@relation 'lucene-weka.filters.unsupervised.attribute.Remove-V-R9,20,24,42,47,60-61,63,65-66,113,118,121,150,179,273,328,350,385,389,410,488,499,519,542,640,659,831,834,867,984,1018,1103,1778,1781,1810,1837,1853,1860,1908,1926,1945,1948,1973,1982,2009,2211,2271,2278,2306,2325,2711,3020,3037,3105,3195,3227,4368,4407,5048,6297,6488,7039,7045,7560,7647,7839,7860,8050,8061,8116,8202,8432,11617,11905,11975,15261'

@attribute CountDeclClass numeric
@attribute CountLine numeric
@attribute CountLineCodeExe numeric
@attribute Density numeric
@attribute Broker numeric
@attribute outFarness numeric
@attribute inCloseness numeric
@attribute Eigenvec numeric
@attribute Betweenness numeric
@attribute nBetweenness numeric
@attribute s42 numeric
@attribute s47 numeric
@attribute s50 numeric
@attribute s79 numeric
@attribute s108 numeric
@attribute s202 numeric
@attribute s257 numeric
@attribute s279 numeric
@attribute s314 numeric
@attribute s318 numeric
@attribute s339 numeric
@attribute s417 numeric
@attribute s428 numeric
@attribute s448 numeric
@attribute s471 numeric
@attribute s569 numeric
@attribute s588 numeric
@attribute s760 numeric
@attribute s763 numeric
@attribute s796 numeric
@attribute s913 numeric
@attribute s947 numeric
@attribute s1032 numeric
@attribute s1707 numeric
@attribute s1710 numeric
@attribute s1739 numeric
@attribute s1766 numeric
@attribute s1782 numeric
@attribute s1789 numeric
@attribute s1837 numeric
@attribute s1855 numeric
@attribute s1874 numeric
@attribute s1877 numeric
@attribute s1902 numeric
@attribute s1911 numeric
@attribute s1938 numeric
@attribute s2140 numeric
@attribute s2200 numeric
@attribute s2207 numeric
@attribute s2235 numeric
@attribute s2254 numeric
@attribute s2640 numeric
@attribute s2949 numeric
@attribute s2966 numeric
@attribute s3034 numeric
@attribute s3124 numeric
@attribute s3156 numeric
@attribute s4297 numeric
@attribute s4336 numeric
@attribute s4977 numeric
@attribute s6226 numeric
@attribute s6417 numeric
@attribute s6968 numeric
@attribute s6974 numeric
@attribute s7489 numeric
@attribute s7576 numeric
@attribute s7768 numeric
@attribute s7789 numeric
@attribute s7979 numeric
@attribute s7990 numeric
@attribute s8045 numeric
@attribute s8131 numeric
@attribute s8361 numeric
@attribute s11546 numeric
@attribute s11834 numeric
@attribute s11904 numeric
@attribute change_prone {false,true}

@data
1,74,21,30,10.5,892070,0.1002,0.016504,57.020996,0.005685,0,0,0,0,1,0,7,0,1,4,1,0,0,0,4,0,0,15,0,2,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,926,223,14.619883,146,861953,0.100199,0.058537,107.493805,0.010717,19,0,5,2,2,25,43,0,9,52,20,2,0,5,0,0,2,120,2,11,14,19,5,0,0,3,2,12,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,133,32,33.333332,14,861008,0.1001,0.0207,106.239807,0.010592,1,0,0,1,0,0,18,0,0,7,0,0,0,0,0,0,0,17,0,2,0,1,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,113,14,15.277778,30.5,881036,0.099701,0.030901,0,0,13,0,1,1,0,0,2,0,1,0,2,2,0,0,3,0,0,6,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,153,50,10.11396,315.5,806041,0.1,0.01914,116.267937,0.011592,2,0,2,2,0,1,7,0,0,1,2,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,42,7,10.606061,59,778186,0.0999,0.009967,26.263159,0.002618,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,276,96,4.761905,200,1004004,0.102145,0.005955,1,0.0001,2,0,6,1,0,0,17,0,0,2,2,0,0,0,0,0,0,27,0,0,0,25,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,29,0,25,27,891182,0.100806,0.003336,0.2,0.00002,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,49,7,26.190475,15.5,890180,0.100301,0.002974,5.012665,0.0005,2,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,51,4,8.172043,427,1005006,0.103093,0.010618,0,0,2,0,2,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,30,0,15.416667,101.5,891093,0.102353,0.009929,7.566667,0.000754,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,50,7,33.333332,10,890091,0.1002,0.006978,4.781096,0.000477,2,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,102,28,25,21,889073,0.1002,0.011772,28.368973,0.002828,2,0,2,2,0,0,3,0,0,1,2,0,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,57,12,13.333333,13,888086,0.1,0.007048,12.732249,0.001269,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,46,5,21.428572,16.5,886080,0.1001,0.007597,2.853065,0.000284,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,62,18,14.285714,18,882068,0.1,0.009942,14.898915,0.001485,2,0,2,2,0,0,3,0,0,5,2,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,111,32,11.111111,32,857123,0.1,0.012144,39.676311,0.003956,2,0,2,2,3,0,3,0,0,4,2,1,0,0,0,0,0,18,0,2,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,47,6,20,12,888173,0.1001,0.00308,3.27406,0.000326,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,false
1,29,1,22.222221,28,885090,0.100704,0.0075,8.730159,0.00087,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,46,8,19.642857,22.5,882079,0.1001,0.008388,7.921896,0.00079,2,0,2,2,0,0,3,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,53,11,16.666666,17.5,879091,0.1001,0.003238,15.921896,0.001587,2,0,2,2,0,0,3,0,0,1,2,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,54,11,19.642857,22.5,882079,0.1001,0.008322,7.921896,0.00079,2,0,2,2,0,0,3,0,0,0,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,55,11,19.642857,22.5,882077,0.1001,0.008448,6.255229,0.000624,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,72,17,10.606061,59,880059,0.1001,0.020774,11.069731,0.001104,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,9,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,30,0,22.222221,28,886104,0.100907,0.002951,12,0.001196,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,49,7,25,7.5,885086,0.1001,0.007478,2.8,0.000279,2,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,39,5,16.071428,23.5,881078,0.1001,0.014966,7.321896,0.00073,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,43,5,19.047619,17,887079,0.1001,0.016606,1.465186,0.000146,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,85,19,8.888889,41,888158,0.1,0.013957,11.286294,0.001125,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,10,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,56,8,21.428572,16.5,852064,0.1001,0.009828,0.62406,0.000062,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,63,11,19.642857,22.5,887080,0.1001,0.008936,4.50761,0.000449,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,401,182,50,0.5,1005006,0.100401,0.00001,0,0,1,0,0,0,0,0,30,0,0,55,1,0,0,0,2,0,0,101,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,40,2,3.817734,390.5,998008,0.129922,0.011445,0.5,0.00005,1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,110,0,33.333332,2,1005006,0.115683,0.002784,0,0,7,0,1,0,0,1,1,0,0,10,4,1,0,0,4,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,163,61,33.333332,10,891036,0.1002,0.011035,42.94524,0.004282,12,0,1,0,0,0,7,0,0,7,0,1,0,0,10,0,0,28,6,2,3,27,0,0,2,7,0,2,0,0,0,0,0,0,0,0,0,11,2,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,50,6,40,6,892123,0.1003,0.005214,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,66,12,15.277778,30.5,885096,0.1,0.005209,13.169627,0.001313,2,0,2,2,0,0,3,0,0,1,2,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,30,1,30,7,889085,0.1001,0.007406,0.774459,0.000077,2,0,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,107,38,33.333332,14,891077,0.10659,0.007988,0.5,0.00005,1,0,1,1,0,0,6,0,0,5,1,1,0,0,0,0,0,20,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,152,53,28.571428,20,892032,0.0998,0.023549,2.059524,0.000205,13,0,1,1,1,0,4,0,0,5,2,0,0,0,0,0,0,23,0,3,2,9,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,238,68,66.666664,1,892101,0.0998,0.003371,0,0,19,0,1,1,0,1,10,0,1,10,1,3,0,0,0,0,0,35,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,127,37,7.82726,683,1005006,0.228143,0.046486,0,0,2,0,4,1,0,1,12,0,0,4,4,0,0,0,0,0,0,12,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,40,5,16.071428,23.5,978987,0.0998,0.005169,18,0.001795,12,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,71,25,25,4.5,997000,0.0999,0.003251,1.866667,0.000186,12,0,2,2,0,0,6,0,0,6,2,0,0,0,0,0,0,22,0,4,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,56,5,0,0,1004004,0.099701,0.000014,0,0,0,1,0,0,0,0,5,1,0,4,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,449,125,9.473684,172,782649,0.107854,0.00065,190.725952,0.019016,3,0,12,1,0,2,22,1,4,13,12,0,0,0,0,0,0,45,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,249,47,10.326087,247.5,774327,0.101833,0.018808,1577.172363,0.157245,2,0,4,1,0,0,17,1,0,3,2,0,0,0,0,0,0,18,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,274,122,13.75,103.5,893162,0.226621,0.020193,91.173813,0.00909,116,0,6,2,0,1,32,0,2,12,12,2,0,0,0,0,0,96,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,33,0,9.285714,190.5,1004004,0.228746,0.027664,384.707153,0.038356,21,0,1,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,96,14,13.333333,39,1005006,0.22901,0.006335,0,0,17,0,3,2,0,0,10,0,1,4,9,1,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,144,0,11.050725,245.5,998008,0.227147,0.035004,89.860138,0.008959,18,0,3,1,0,0,19,0,12,6,7,1,0,0,0,0,1,0,0,0,0,22,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,57,9,16.666666,5,1003002,0.0999,0.004655,1.083333,0.000108,2,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,6,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,59,8,16.666666,12.5,1003002,0.1002,0.005729,2.583333,0.000258,5,0,2,2,0,0,3,0,1,0,7,1,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,45,0,36.666668,9.5,893061,0.226015,0.007265,928.779602,0.0926,2,0,3,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,82,19,36.666668,9.5,893247,0.226379,0.005755,486.5,0.048504,3,0,1,3,0,0,1,0,0,2,3,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,70,12,14.444445,38.5,1004004,0.226781,0.014124,0,0,2,0,1,1,0,0,6,0,1,0,5,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,53,0,7.481061,488.5,782421,0.107866,0.002121,4837.617676,0.482314,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,51,5,30,7,1005006,0.107976,0.000147,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,151,58,17.320261,126.5,779356,0.101419,0.000425,418.787689,0.041753,2,0,1,1,0,1,3,1,0,1,2,0,0,0,0,0,0,15,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,111,36,24.545454,41.5,890086,0.100908,0.016508,23.833891,0.002376,0,0,1,0,0,0,11,1,0,0,2,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,175,73,18.055555,29.5,771353,0.100805,0.0011,56.533333,0.005636,1,0,1,1,0,0,3,1,0,0,3,0,0,0,0,0,0,30,0,5,0,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,138,33,16.666666,2.5,1005006,0.108079,0.00002,0,0,3,0,1,1,0,0,6,1,0,1,5,0,0,0,0,0,0,7,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,88,21,12.121212,58,887052,0.1001,0.026816,5.572978,0.000556,2,0,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,10,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,92,13,23.333334,11.5,781710,0.0998,0.000109,1.166667,0.000116,1,0,1,1,0,0,5,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,64,0,16.666666,5,1005006,0.107976,0.000128,0,0,2,0,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,34,0,50,1.5,1004004,0.107974,0.000082,0,0,2,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,56,0,20,8,1005006,0.108093,0.000131,0,0,2,0,1,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,76,5,16.666666,12.5,1004004,0.108079,0.000407,0,0,1,1,2,1,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,51,0,33.333332,4,1005006,0.100907,0.000669,0,0,1,0,1,1,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,176,83,33.333332,2,1004004,0.100805,0.00054,0,0,1,0,1,1,0,0,6,1,1,0,4,0,0,0,12,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,75,0,25,4.5,1005006,0.102665,0.000052,0,0,3,0,3,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,54,0,25,4.5,1005006,0.102665,0.000052,0,0,2,0,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,176,50,30,7,1003002,0.102559,0.000053,0,0,5,0,1,1,0,0,9,1,0,6,5,0,0,0,0,0,0,12,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,52,2,0,1,1005006,0.100703,0.000025,0,0,1,0,1,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,80,7,15,8.5,1005006,0.108325,0.000099,0,0,2,1,1,1,0,0,5,1,6,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,78,5,50,0.5,1005006,0.108198,0.000004,0,0,1,0,2,1,0,0,5,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
