@relation 'itextpdf-weka.filters.unsupervised.attribute.Remove-V-R17,29,32-33,36,49-50,52-53,59,62,65-67,69,72,75,81,93,95,101,135,188,240,301,318,383,413,426,477,504,514,633,647,665,668,1015,1072,1091,1095,1110,1299,1696,1816,2114,3164,3182,3189,3218,3278,3382,3413,3416,3446,3539-3540,4024,4109,4475,4749,4756,4797,4866,5231,5422,5484,5802,5911,6104,6381,6479,6566,6714,7171,7322,7388,7489,7523,7526,8035,8067,10861,11142,11705,12219,12979,13885,14388,14591,14810,19228,21343,21613,21732,21938,22657,27464,28494,28572'

@attribute CountDeclMethodPrivate numeric
@attribute CountStmtExe numeric
@attribute MaxCyclomaticStrict numeric
@attribute MaxNesting numeric
@attribute SumCyclomaticModified numeric
@attribute EgoBetween numeric
@attribute nEgoBetween numeric
@attribute Efficiency numeric
@attribute Constraint numeric
@attribute inFarness numeric
@attribute outCloseness numeric
@attribute Betweenness numeric
@attribute nBetweenness numeric
@attribute OutdwReach numeric
@attribute nOutdwReach numeric
@attribute s1 numeric
@attribute s4 numeric
@attribute s10 numeric
@attribute s22 numeric
@attribute s24 numeric
@attribute s30 numeric
@attribute s64 numeric
@attribute s117 numeric
@attribute s169 numeric
@attribute s230 numeric
@attribute s247 numeric
@attribute s312 numeric
@attribute s342 numeric
@attribute s355 numeric
@attribute s406 numeric
@attribute s433 numeric
@attribute s443 numeric
@attribute s562 numeric
@attribute s576 numeric
@attribute s594 numeric
@attribute s597 numeric
@attribute s944 numeric
@attribute s1001 numeric
@attribute s1020 numeric
@attribute s1024 numeric
@attribute s1039 numeric
@attribute s1228 numeric
@attribute s1625 numeric
@attribute s1745 numeric
@attribute s2043 numeric
@attribute s3093 numeric
@attribute s3111 numeric
@attribute s3118 numeric
@attribute s3147 numeric
@attribute s3207 numeric
@attribute s3311 numeric
@attribute s3342 numeric
@attribute s3345 numeric
@attribute s3375 numeric
@attribute s3468 numeric
@attribute s3469 numeric
@attribute s3953 numeric
@attribute s4038 numeric
@attribute s4404 numeric
@attribute s4678 numeric
@attribute s4685 numeric
@attribute s4726 numeric
@attribute s4795 numeric
@attribute s5160 numeric
@attribute s5351 numeric
@attribute s5413 numeric
@attribute s5731 numeric
@attribute s5840 numeric
@attribute s6033 numeric
@attribute s6310 numeric
@attribute s6408 numeric
@attribute s6495 numeric
@attribute s6643 numeric
@attribute s7100 numeric
@attribute s7251 numeric
@attribute s7317 numeric
@attribute s7418 numeric
@attribute s7452 numeric
@attribute s7455 numeric
@attribute s7964 numeric
@attribute s7996 numeric
@attribute s10790 numeric
@attribute s11071 numeric
@attribute s11634 numeric
@attribute s12148 numeric
@attribute s12908 numeric
@attribute s13814 numeric
@attribute s14317 numeric
@attribute s14520 numeric
@attribute s14739 numeric
@attribute s19157 numeric
@attribute s21272 numeric
@attribute s21542 numeric
@attribute s21661 numeric
@attribute s21867 numeric
@attribute s22586 numeric
@attribute s27393 numeric
@attribute s28423 numeric
@attribute change_prone {false,true}

@data
0,31,8,1,9,3.833333,4.259259,0.625,0.144298,431577,0.116161,16.433584,0.001087,107.045273,0.086958,24,3,1,1,1,101,0,2,1,9,0,0,8,0,0,8,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,18,2,1,14,3,3.333333,0.6,0.147814,430706,0.116162,543.314941,0.035941,107.878616,0.087635,22,2,1,1,1,91,0,2,1,12,0,0,12,1,18,8,1,0,0,1,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,1,0,2,1,5,0.44,0.278419,430806,0.116155,368.987732,0.024409,100.835716,0.081914,22,1,1,1,1,41,0,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,18,4,2,9,1.833333,4.365079,0.581633,0.165398,430812,0.116155,2.875,0.00019,102.702385,0.08343,22,6,1,1,1,81,0,2,1,6,1,0,9,0,4,6,1,2,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,2,1,10,0,0,0.583333,0.181669,430529,0.11616,0,0,104.911942,0.085225,22,1,1,1,1,71,0,2,1,0,0,0,5,4,0,5,1,0,0,0,0,0,3,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,3,1,6,0,0,1,0.5,427635,0.081235,0,0,1,0.000812,2,1,0,0,0,21,0,1,0,14,0,0,9,1,2,18,19,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,true
0,24,3,1,10,0,0,0.59375,0.474104,425698,0.081235,0,0,1,0.000812,22,4,1,1,1,21,0,2,1,21,0,0,2,0,5,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,6,1,0,3,0,0,0.444444,0.551681,428158,0.081301,0,0,2,0.001625,22,2,1,1,1,21,0,2,1,5,0,0,3,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,29,5,2,15,0,0,0.640625,0.086108,1514130,0.11647,0,0,146.233292,0.118792,22,2,1,1,1,241,0,22,1,19,0,0,16,9,0,16,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,51,9,5,30,0,0,0.52,0.240497,1514130,0.116459,0,0,132.050034,0.107271,22,15,1,1,12,111,0,28,1,31,0,3,12,8,5,12,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,2,1,3,0.5,4.166667,0.525,0.362484,431401,0.116177,11.872404,0.000785,119.60006,0.097157,22,2,1,1,11,101,0,2,1,1,0,0,1,0,0,5,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,9,3,2,9,7,23.333334,0.535714,0.322073,431337,0.116178,115.166664,0.007619,122.266701,0.099323,22,4,1,1,11,161,0,2,1,1,0,0,1,0,0,7,1,2,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,24,2,1,23,0.5,2.5,0.533333,0.276143,429948,0.11619,42.960388,0.002842,132.233383,0.107419,22,24,1,1,1,71,0,2,1,2,0,0,1,0,0,6,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0,0,0.75,0.583018,430031,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,130,18,6,55,5,11.904762,0.877551,0.25411,1501860,0.082575,74.5,0.004928,12.116665,0.009843,23,21,1,1,118,11,1,1,0,88,5,0,21,10,4,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,88,9,4,41,4,13.333333,0.888889,0.220852,1500640,0.082236,38.5,0.002547,10.583334,0.008597,22,7,1,1,12,51,0,27,1,41,0,2,16,4,0,8,1,2,1,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,0,0.4375,0.298346,429947,0.116169,0,0,110.935768,0.090118,22,1,1,1,1,51,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,3,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0,0,0.59375,0.263802,429947,0.116155,0,0,101.519096,0.082469,22,1,1,1,1,51,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,2,0,0,0.56,0.239277,428705,0.081301,0,0,2,0.001625,22,10,1,1,1,31,0,2,1,0,0,0,0,3,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0,0,0.6,0.231748,429947,0.116155,0,0,102.185761,0.08301,22,4,1,1,1,61,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,2,0,0,1,1,428719,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,0,0.40625,0.340858,429946,0.116148,0,0,95.676224,0.077722,22,2,1,1,1,41,0,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,3,3,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,2,0,0,0.518519,0.157461,429867,0.116148,0,0,95.842903,0.077858,24,3,1,1,11,41,0,2,1,0,0,0,0,0,12,2,1,0,0,0,0,0,3,3,5,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0.5,8.333333,0.555556,0.435445,429946,0.116145,0.5,0.000033,93.135735,0.075659,22,2,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,61,16,5,31,1.842857,0.538847,0.576177,0.079873,430402,0.116194,98.972855,0.006547,140.600021,0.114216,22,5,1,1,1,171,0,22,1,24,0,0,26,6,0,19,1,0,4,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,38,7,3,21,6.333333,4.059829,0.587912,0.120826,429922,0.116187,15.527761,0.001027,130.133377,0.105714,22,1,1,1,1,151,0,2,1,16,0,0,1,7,0,8,1,0,0,0,0,0,3,3,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,132,31,2,64,1.2,1.090909,0.450758,0.124444,430380,0.116194,4.486015,0.000297,136.18338,0.110628,22,9,1,1,1,111,0,2,1,36,0,0,2,4,15,9,1,8,0,0,0,0,3,3,5,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,56,35,4,26,45,9.74026,0.715415,0.085065,429948,0.116192,774.873291,0.051259,140.700073,0.114297,22,2,1,1,1,221,0,2,1,18,1,0,11,6,4,17,1,2,4,0,0,0,3,3,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,283,3,2,5,0,0,0.75,0.515133,1514130,0.116288,0,0,100.576157,0.081703,22,2,11,1,1,51,0,25,1,4,0,2,5,1,0,5,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,287,9,2,14,0,0,1,0.5,392381,0.081235,0,0,1,0.000812,22,8,1,1,11,21,0,24,11,10,0,2,2,2,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,179,2,1,2,0,0,0.6875,0.292569,391123,0.081235,0,0,1,0.000812,22,4,1,11,1,21,0,2,11,4,1,2,1,1,0,2,5,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,5,0,0,0.773438,0.211233,420966,0.081235,0,0,1,0.000812,22,2,1,1,1,21,0,2,1,0,0,2,0,0,0,1,1,0,0,1,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0,0,1,1,421856,0.081235,0,0,1,0.000812,22,2,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
10,294,103,4,102,49,20.416666,0.878906,0.117579,422196,0.081967,4311.866699,0.285239,10.833333,0.0088,216,9,1,1,13,61,0,22,11,122,0,0,17,18,1,12,3,1,4,2,0,0,3,3,5,0,0,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,26,2,1,14,0.5,4.166667,0.5,0.431623,429588,0.0815,294.583344,0.019487,4.5,0.003656,22,6,1,1,1,21,0,2,1,29,0,0,8,0,0,0,2,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,true
0,14,2,1,6,1,8.333333,0.5,0.403732,422212,0.081301,3.533333,0.000234,2,0.001625,22,5,11,1,1,31,0,23,1,4,0,0,1,0,0,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,5,1,0,4,1,16.666666,0.777778,0.373719,429588,0.081566,2.5,0.000165,4.5,0.003656,22,2,1,1,1,31,0,2,1,6,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,12,2,1,3,1,8.333333,0.625,0.408582,423095,0.081301,0.833333,0.000055,2,0.001625,22,2,1,1,1,31,0,2,1,7,0,0,1,0,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,2,1,8,0.5,8.333333,0.555556,0.465755,429588,0.081499,294.583344,0.019487,4,0.003249,22,7,14,1,1,21,0,2,1,14,0,0,1,0,0,0,1,0,0,0,1,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,1,0,1,0,0,1,1,1514130,0.081499,0,0,3.5,0.002843,22,4,1,1,1,21,0,2,1,15,0,0,1,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,18,2,1,10,11.666667,16.203703,0.777778,0.235385,423438,0.081433,309.200012,0.020454,4,0.003249,22,2,1,1,15,31,0,23,1,4,0,0,1,3,11,3,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,127,16,3,56,71.033333,29.597221,0.794922,0.100866,429935,0.116163,5966.95166,0.394726,109.545273,0.088989,22,13,11,1,115,71,0,2,1,32,0,3,16,6,32,9,2,0,2,0,0,0,3,3,5,0,0,1,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,true
1,29,10,1,21,25.976191,0.553627,0.916509,0.030736,396327,0.081433,75.568344,0.004999,2.833333,0.002302,22,9,1,1,1,31,0,2,1,23,0,0,20,0,0,1,1,1,0,0,0,3,3,3,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,66,10,3,21,3.166667,2.029915,0.701183,0.10633,428546,0.081499,1.555159,0.000103,3.833333,0.003114,22,1,1,1,1,41,0,24,1,24,0,0,16,3,0,6,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,1,0,2,0,0,0.625,0.590869,430313,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,11,4,3,7,0,0,0.858025,0.156345,1514130,0.119193,0,0,113.192711,0.091952,3,5,0,0,0,101,0,0,0,26,0,2,6,1,0,9,1,0,0,0,0,2,1,1,3,4,0,0,0,0,1,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,96,5,3,36,1,16.666666,0.777778,0.394911,1477304,0.081499,90,0.005954,4,0.003249,22,9,1,1,1,21,0,2,1,50,0,0,10,1,0,3,1,0,1,0,0,0,3,3,5,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,1,0.5,2.5,0.54,0.38582,431353,0.116162,0.5,0.000033,105.776238,0.085927,22,1,1,1,11,21,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,2,6,8.333333,0.746914,0.132916,430839,0.116123,411.075836,0.027193,83.010651,0.067434,22,2,1,1,1,31,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3,3,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,22,3,2,7,1.25,4.166667,0.583333,0.220232,429754,0.116152,14.451463,0.000956,102.15934,0.082989,22,5,1,1,1,21,0,21,1,12,0,0,0,3,0,2,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,119,18,5,48,2,4.761905,0.6875,0.175866,430426,0.116153,3.585065,0.000237,104.409348,0.084817,26,3,1,1,1,31,0,21,1,60,0,0,14,9,0,5,1,1,0,0,0,0,3,3,5,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,3,0,0,0.78125,0.263806,430122,0.116112,0,0,78.261902,0.063576,22,1,1,1,1,21,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,40,1,0,31,0.5,4.166667,0.5,0.266941,430368,0.116114,0.7,0.000046,80.728554,0.06558,22,1,1,1,1,41,0,2,1,1,0,0,11,0,0,2,1,0,0,0,0,6,3,3,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,1,0,1,0,0,0.72,0.219197,429162,0.081235,0,0,1,0.000812,22,2,1,1,1,21,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,1,0,1,0,0,0.94,0.215098,429169,0.081235,0,0,1,0.000812,22,1,1,1,1,21,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,1,0,3,0,0,0.666667,0.413432,427870,0.081235,0,0,1,0.000812,22,2,1,1,1,21,0,2,1,2,0,0,0,1,0,1,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,1,0,1,1,8.333333,0.59375,0.357424,429176,0.081301,1,0.000066,2,0.001625,22,1,1,1,1,21,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
