@relation 'struts-weka.filters.unsupervised.attribute.Remove-V-R11,18,20,25-26,31-32,36,62,65,97,233,236,251,266,269,273,279,334-335,347,494,506,529,532,534,579,643,684,687,704,711,748,805,981,1224,1445,1791,1820,1828,1831,1886,1910,1948,1960,2036,2039,2087,2098,2351,2432,2437,2504,2541,2647,2764,2774,2836,2895,2969,3184,3411,3415,3504,3521,3605,3666,3752,3769,4087,4245,4252,4500,5230,5448,5556,6654,6713,6728,7271,8470,9404,10186,10218'

@attribute CountDeclClassVariable numeric
@attribute CountDeclMethodProtected numeric
@attribute CountLine numeric
@attribute CountLineComment numeric
@attribute CountSemicolon numeric
@attribute MaxCyclomaticModified numeric
@attribute MaxCyclomaticStrict numeric
@attribute SumCyclomaticModified numeric
@attribute outCloseness numeric
@attribute Betweenness numeric
@attribute s26 numeric
@attribute s162 numeric
@attribute s165 numeric
@attribute s180 numeric
@attribute s195 numeric
@attribute s198 numeric
@attribute s202 numeric
@attribute s208 numeric
@attribute s263 numeric
@attribute s264 numeric
@attribute s276 numeric
@attribute s423 numeric
@attribute s435 numeric
@attribute s458 numeric
@attribute s461 numeric
@attribute s463 numeric
@attribute s508 numeric
@attribute s572 numeric
@attribute s613 numeric
@attribute s616 numeric
@attribute s633 numeric
@attribute s640 numeric
@attribute s677 numeric
@attribute s734 numeric
@attribute s910 numeric
@attribute s1153 numeric
@attribute s1374 numeric
@attribute s1720 numeric
@attribute s1749 numeric
@attribute s1757 numeric
@attribute s1760 numeric
@attribute s1815 numeric
@attribute s1839 numeric
@attribute s1877 numeric
@attribute s1889 numeric
@attribute s1965 numeric
@attribute s1968 numeric
@attribute s2016 numeric
@attribute s2027 numeric
@attribute s2280 numeric
@attribute s2361 numeric
@attribute s2366 numeric
@attribute s2433 numeric
@attribute s2470 numeric
@attribute s2576 numeric
@attribute s2693 numeric
@attribute s2703 numeric
@attribute s2765 numeric
@attribute s2824 numeric
@attribute s2898 numeric
@attribute s3113 numeric
@attribute s3340 numeric
@attribute s3344 numeric
@attribute s3433 numeric
@attribute s3450 numeric
@attribute s3534 numeric
@attribute s3595 numeric
@attribute s3681 numeric
@attribute s3698 numeric
@attribute s4016 numeric
@attribute s4174 numeric
@attribute s4181 numeric
@attribute s4429 numeric
@attribute s5159 numeric
@attribute s5377 numeric
@attribute s5485 numeric
@attribute s6583 numeric
@attribute s6642 numeric
@attribute s6657 numeric
@attribute s7200 numeric
@attribute s8399 numeric
@attribute s9333 numeric
@attribute s10115 numeric
@attribute change_prone {false,true}

@data
1,0,70,20,19,2,2,8,0.102986,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,48,23,10,1,1,3,0.102145,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,49,20,11,1,1,3,0.102564,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,61,20,15,2,2,6,0.102669,0,61,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,122,45,35,4,4,13,0.103626,0,7,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,18,1,1,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,42,20,8,1,1,4,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,54,20,15,3,3,4,0.102669,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,235,50,93,12,12,31,0,0,11,0,0,0,0,6,0,0,0,0,0,19,0,1,0,0,18,0,2,1,0,0,8,5,0,0,0,0,0,8,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,65,32,11,7,10,7,0.102145,0,2,0,0,0,101,2,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,150,77,25,2,2,12,0.102354,179.876984,2,7,0,0,11,1,0,51,0,0,0,1,0,0,0,0,2,3,1,0,2,2,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
55,0,198,81,57,0,0,0,0.102459,608.75,6,0,0,0,4,11,3,4,3,0,0,1,4,0,0,0,56,57,0,0,9,9,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,true
6,0,69,51,7,0,0,0,0.102145,0,2,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,6,6,0,3,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,331,109,104,6,7,27,0.108801,244.928848,27,0,0,0,6,4,0,291,11,1,19,10,6,3,0,2,39,3,7,2,9,9,0,4,5,0,3,0,0,0,2,0,1,1,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,true
1,1,67,42,8,1,1,2,0.108791,40.9627,2,2,0,0,2,1,0,21,0,0,0,2,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,63,40,8,1,1,2,0.108791,39.4627,2,2,0,0,2,1,0,21,0,0,0,2,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,1,85,38,16,2,2,6,0.108796,70.400719,2,2,1,0,3,1,0,1,0,0,0,1,0,0,0,0,7,3,1,2,1,1,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,0,170,101,32,3,3,7,0.109266,12.416667,5,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,4,1,0,4,3,3,1,0,0,0,0,0,0,0,0,1,3,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,160,82,33,2,2,8,0.10879,11.43183,5,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,5,0,0,19,7,7,0,2,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,3,89,43,14,2,2,6,0.108796,39.988972,2,2,0,0,2,1,0,0,0,0,0,1,0,0,0,1,4,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,58,36,8,1,1,2,0.109145,38.334919,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,67,23,19,2,2,5,0.108678,100.866669,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,193,76,43,11,11,20,0.109032,50.644527,6,2,0,0,2,2,0,0,0,0,0,12,0,1,0,0,14,1,8,4,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,15,510,232,111,4,5,53,0.108677,12528.24316,6,1,1,4,2,10,2,6,14,0,10,46,0,0,0,0,59,1,5,11,3,3,8,8,0,2,2,0,0,2,0,0,0,8,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,true
16,0,381,175,107,13,14,29,0.10879,15.015164,12,0,0,1,0,7,0,0,0,0,0,19,11,1,0,4,25,16,5,10,5,5,22,3,0,1,0,5,0,0,0,0,1,2,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,4,0,0,0,true
0,0,559,38,154,42,44,107,0.109152,99.461113,5,2,0,0,2,3,0,0,0,1,0,48,1,0,0,0,100,0,41,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,66,36,10,1,1,3,0.10927,37.101589,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,75,50,10,1,2,2,0.108908,6.357143,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,108,56,18,4,6,9,0.108908,6.889401,2,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,128,75,18,2,2,8,0.108914,45.65564,2,2,0,0,2,1,0,0,0,0,0,5,0,0,0,0,7,1,3,5,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,106,37,24,6,6,10,0.108797,53.922306,2,2,0,0,2,1,0,0,0,0,0,5,0,0,0,0,10,2,3,1,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,6,358,103,89,10,10,44,0.108679,2736.362305,14,2,2,0,4,13,4,24,0,0,15,28,0,1,0,4,37,3,12,12,12,12,0,0,0,0,2,0,0,0,0,0,0,3,10,3,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,true
3,2,172,47,46,8,12,22,0.108797,87.94722,3,2,0,0,2,2,0,12,0,0,0,16,0,0,0,0,14,3,14,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,129,102,10,1,1,3,0.10891,41.912697,6,2,0,1,2,4,0,0,0,0,0,1,0,2,0,1,2,1,0,14,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,76,38,14,1,1,4,0.108796,49.77103,2,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,1,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,68,42,8,1,1,2,0.108791,37.9627,2,2,0,0,2,1,0,1,0,0,0,2,0,0,0,1,2,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,157,65,43,5,6,13,0.10879,9.67017,3,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,6,2,3,2,10,10,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,0,415,137,114,9,9,41,0.10879,65.422592,8,5,2,0,9,5,1,0,1,0,0,19,4,2,1,3,22,3,4,10,4,4,1,4,0,0,6,3,0,2,0,0,2,1,2,0,1,3,0,0,0,6,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,true
0,0,303,199,44,6,8,15,0.109028,15.948925,13,0,0,0,0,5,0,7,0,0,0,23,0,5,1,3,8,0,9,20,1,1,7,0,0,0,0,10,0,0,0,2,6,1,8,0,0,0,10,0,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,true
1,2,100,47,19,5,5,8,0.108796,40.988972,3,2,0,0,2,1,0,0,0,0,0,5,2,0,0,0,8,1,4,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,148,39,39,17,18,24,0.109033,352.388886,3,2,0,0,2,4,0,0,1,0,0,19,1,0,0,0,9,0,3,1,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,183,115,32,3,3,7,0.109266,12.416667,6,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,4,1,0,4,3,3,1,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,580,114,145,38,46,94,0.109271,55.572308,5,2,1,0,2,4,0,0,0,0,0,15,0,0,0,0,109,2,31,2,3,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,157,91,22,5,5,10,0.10879,14.67017,6,0,0,0,0,1,0,0,3,0,0,4,0,2,0,0,9,0,1,10,1,2,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,81,38,13,2,2,5,0.108913,32.977863,2,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,4,1,1,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,164,78,32,5,5,13,0.10879,22.022306,4,0,0,0,0,2,0,0,0,0,0,12,7,0,0,1,12,1,2,1,4,4,3,2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,152,103,18,2,3,6,0.10879,8.122307,14,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,2,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,64,42,8,1,1,2,0.109145,38.384922,4,2,0,0,2,1,0,2,0,0,0,1,1,1,0,0,2,1,0,4,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,113,53,19,3,5,8,0.10891,36.852467,2,2,0,0,2,11,0,1,1,1,0,2,0,0,0,0,9,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,151,70,25,5,6,12,0.10915,52.427864,8,2,0,0,2,3,0,0,0,1,0,6,0,0,0,0,15,1,5,3,1,1,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,150,73,26,7,8,13,0.10879,11.43183,12,0,0,0,6,1,0,7,1,0,0,6,2,5,0,3,10,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,2,130,41,30,3,5,13,0.108915,56.009048,3,2,2,0,2,11,0,0,0,2,0,3,0,0,0,0,11,6,2,0,3,3,0,2,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,189,102,35,6,7,13,0.10891,24.048498,7,0,0,0,0,5,0,2,0,0,0,7,2,1,1,0,14,1,3,4,4,4,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,108,36,22,5,5,11,0.108796,45.722305,2,2,0,0,2,1,0,0,0,0,0,4,0,0,0,0,10,1,4,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,114,45,20,4,4,10,0.108796,118.838974,2,2,0,0,2,1,0,0,0,0,0,3,1,0,0,0,9,1,3,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,2,120,51,27,4,4,9,0.108914,43.296032,5,2,0,0,3,3,0,0,0,0,0,6,0,2,0,0,8,1,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,11,1195,456,258,54,54,145,0.10868,4791.298828,7,4,0,0,4,6,1,0,2,0,0,83,9,3,3,2,162,5,64,6,5,5,10,2,4,1,3,0,0,0,0,0,4,3,6,0,0,7,1,0,4,12,1,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,true
4,0,261,104,65,1,1,21,0.108678,898.215454,114,0,0,0,3,7,113,17,3,0,7,17,33,4,0,1,34,4,0,9,4,4,1,1,0,0,3,0,0,19,0,0,0,2,26,0,0,2,0,0,0,7,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,10,0,0,0,0,0,0,0,true
2,0,226,69,48,11,13,25,0.109271,55.450085,5,2,0,0,2,3,0,0,0,0,0,10,1,1,0,0,20,2,7,1,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,3,110,27,34,8,8,12,0.108777,1.833333,4,0,2,0,0,3,0,0,0,0,0,6,1,0,0,0,8,3,1,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
2,5,219,45,77,16,16,26,0.108909,8.333333,14,0,2,0,0,3,0,2,0,0,0,13,1,0,0,0,19,8,1,0,7,7,0,7,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,85,23,29,7,7,8,0.10903,38.833332,2,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,1,1,1,0,3,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,92,38,22,3,3,9,0.108659,18.583334,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,0,127,46,34,4,5,13,0.108659,0,2,0,0,0,1,3,0,0,0,0,0,6,3,0,0,0,17,3,2,1,3,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,111,28,42,7,7,9,0.108908,8.083333,2,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,2,1,1,0,3,3,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,0,300,194,34,5,5,20,0.103092,998.833313,14,0,0,0,1,14,0,0,0,0,0,24,17,0,1,3,35,1,0,13,4,4,2,2,0,1,0,0,0,0,0,2,1,1,16,0,0,0,0,0,0,0,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,true
0,0,119,50,24,5,5,9,0.103092,501.833344,3,0,0,0,0,3,0,0,0,0,0,0,11,1,0,0,6,0,0,2,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,132,49,27,6,6,16,0.103091,0,2,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,5,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,148,56,35,5,5,14,0.103091,54.166668,11,0,2,0,0,2,0,0,0,0,0,7,0,0,0,0,13,0,2,0,5,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,100,24,30,3,3,12,0.108908,88,3,0,0,0,0,1,0,11,0,0,9,3,0,0,0,0,8,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,100,23,41,3,3,11,0.108796,249,2,0,0,0,0,1,2,0,0,0,4,5,0,0,0,0,3,0,5,3,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,101,24,28,2,2,13,0.102249,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,10,1,1,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,124,24,42,3,3,15,0.109026,0,2,0,0,0,0,1,0,2,0,0,7,1,0,0,0,0,11,2,0,0,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,0,192,24,79,7,7,32,0.102354,0,2,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,6,2,3,0,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
