@relation 'liferay-weka.filters.unsupervised.attribute.Remove-V-R10,14,88,115,119,123,161,189,233-234,262,268,318,383,398,544,558-559,574,578,588,601,676,678,717,888,917,1025,1029,1040,1095,1487,1610,1613,1628,1646,1681,1711,1729,2384,2696,3234,4080,4126,4179,4181,5864,5909,5977,6153,6291,6619,6693,6707-6708,7204,8991,9090,9505,9942,10463,10627,11108,12695,16435,22385'

@attribute CountDeclClassMethod numeric
@attribute CountDeclInstanceVariable numeric
@attribute s17 numeric
@attribute s44 numeric
@attribute s48 numeric
@attribute s52 numeric
@attribute s90 numeric
@attribute s118 numeric
@attribute s162 numeric
@attribute s163 numeric
@attribute s191 numeric
@attribute s197 numeric
@attribute s247 numeric
@attribute s312 numeric
@attribute s327 numeric
@attribute s473 numeric
@attribute s487 numeric
@attribute s488 numeric
@attribute s503 numeric
@attribute s507 numeric
@attribute s517 numeric
@attribute s530 numeric
@attribute s605 numeric
@attribute s607 numeric
@attribute s646 numeric
@attribute s817 numeric
@attribute s846 numeric
@attribute s954 numeric
@attribute s958 numeric
@attribute s969 numeric
@attribute s1024 numeric
@attribute s1416 numeric
@attribute s1539 numeric
@attribute s1542 numeric
@attribute s1557 numeric
@attribute s1575 numeric
@attribute s1610 numeric
@attribute s1640 numeric
@attribute s1658 numeric
@attribute s2313 numeric
@attribute s2625 numeric
@attribute s3163 numeric
@attribute s4009 numeric
@attribute s4055 numeric
@attribute s4108 numeric
@attribute s4110 numeric
@attribute s5793 numeric
@attribute s5838 numeric
@attribute s5906 numeric
@attribute s6082 numeric
@attribute s6220 numeric
@attribute s6548 numeric
@attribute s6622 numeric
@attribute s6636 numeric
@attribute s6637 numeric
@attribute s7133 numeric
@attribute s8920 numeric
@attribute s9019 numeric
@attribute s9434 numeric
@attribute s9871 numeric
@attribute s10392 numeric
@attribute s10556 numeric
@attribute s11037 numeric
@attribute s12624 numeric
@attribute s16364 numeric
@attribute change_prone {false,true}

@data
0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,0,5,0,2,0,0,0,0,0,0,0,0,0,4,1,3,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,0,5,0,2,0,0,0,0,0,0,0,0,0,10,1,3,0,0,16,2,0,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,9,0,5,0,2,0,0,0,0,0,0,0,0,0,7,1,3,0,0,11,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,13,0,5,0,2,0,0,0,21,0,0,0,0,1,4,1,10,0,0,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,8,0,5,0,2,0,0,0,21,0,0,0,0,1,5,1,4,0,0,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,9,0,5,0,2,0,0,0,21,0,0,0,0,1,5,1,5,0,0,11,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,13,0,5,0,2,0,0,0,0,0,0,0,0,0,9,1,4,0,2,17,4,0,2,0,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,3,1,9,7,3,22,8,1,2,4,0,0,0,0,0,3,0,0,0,0,0,0,91,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,2,5,1,0,0,0,0,1,0,0,0,2,10,1,14,0,0,0,2,0,0,0,2,2,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,13,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,12,0,6,23,0,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,22,1,7,5,1,0,0,0,0,1,0,0,0,2,27,1,45,0,8,108,9,0,1,3,12,12,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,35,15,11,0,0,0,0,0,0,0,0,6,17,1,17,0,3,38,40,0,0,0,4,1,0,0,18,15,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,18,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
34,0,1,35,15,11,0,0,0,0,0,0,0,0,6,17,1,17,0,4,4,32,0,0,1,6,2,0,0,18,15,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,1,1,10,0,0,6,8,0,0,0,0,1,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
7,0,0,20,1,5,0,0,0,0,0,0,0,0,0,1,1,10,0,1,4,4,0,0,1,0,2,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,20,1,2,17,9,0,0,0,0,1,0,0,0,8,17,1,15,0,4,57,28,1,0,2,6,0,0,0,35,12,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,6,1,5,0,3,10,5,0,0,3,2,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,16,42,36,15,0,0,0,0,0,0,0,0,18,22,1,25,0,8,0,73,0,0,0,15,0,0,0,40,21,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,17,9,40,18,0,0,0,0,0,0,0,0,22,23,1,99,20,45,330,41,28,12,28,27,0,0,0,43,30,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
57,0,16,43,38,15,0,0,0,0,0,0,0,0,18,23,1,25,0,9,1,77,0,0,1,20,0,0,0,40,33,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,20,0,0,2,2,0,0,0,0,1,0,0,0,2,0,1,9,0,1,45,7,1,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,1,11,2,1,24,7,0,18,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,11,0,1,18,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,4,0,6,0,0,0,41,0,0,0,0,0,4,1,13,6,0,35,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,17,0,22,0,1,0,0,0,0,1,0,0,0,0,20,1,77,0,3,105,7,20,1,3,0,10,0,0,0,5,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,0,34,1,1,0,0,0,0,1,0,0,0,2,10,1,43,0,1,16,3,0,2,1,0,8,0,4,15,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,10,0,4,0,1,0,0,0,0,1,0,0,0,0,12,1,35,0,3,56,4,8,1,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,29,13,11,0,0,0,0,1,0,0,0,6,15,1,15,0,3,32,37,0,0,0,0,2,0,0,20,7,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,67,0,53,33,11,0,218,0,0,1,0,0,0,0,28,1,127,33,0,156,52,77,0,33,0,4,0,0,0,13,0,0,18,31,0,0,0,0,33,3,0,0,0,3,3,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,false
36,0,1,29,13,11,0,0,0,0,1,0,0,0,6,15,1,15,0,4,4,29,0,0,1,0,4,0,0,20,7,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,1,29,14,11,0,0,0,0,1,0,0,0,6,15,1,15,0,5,3,27,0,0,0,0,4,0,0,20,7,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,19,11,6,0,0,0,0,1,0,0,0,6,10,1,10,0,3,22,30,0,0,0,0,1,0,0,18,7,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,20,50,44,18,0,0,0,0,1,0,0,0,22,33,1,30,0,10,0,45,0,0,0,0,0,0,0,49,26,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
67,0,20,51,46,18,0,0,0,0,1,0,0,0,22,34,1,30,0,11,1,49,0,0,1,0,0,0,0,49,34,0,0,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,20,90,52,25,0,0,0,0,1,0,0,0,22,48,1,70,0,10,45,45,0,0,0,0,0,0,0,54,31,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
72,0,20,91,54,25,0,0,0,0,1,0,0,0,22,49,1,70,0,11,46,49,0,0,1,0,0,0,0,54,39,0,0,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,0,0,0,0,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,13,0,5,0,2,0,0,0,0,1,0,0,0,0,6,1,8,0,0,15,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,21,1,7,5,0,0,0,0,0,11,0,0,0,2,38,1,63,0,9,122,8,0,1,3,0,12,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,0,0,0,0,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,6,0,4,0,2,0,0,0,0,1,0,0,0,0,2,1,6,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,14,1,4,4,0,0,0,0,0,11,0,0,0,2,28,1,57,0,8,96,5,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,16,1,2,15,8,0,0,0,0,11,0,0,0,8,11,1,9,0,4,49,28,1,0,2,0,0,0,0,33,8,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,16,1,2,13,5,0,0,0,0,11,0,0,0,8,6,1,7,0,4,43,22,1,0,1,0,0,0,0,31,8,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,21,8,49,21,0,0,0,0,1,0,0,0,26,36,1,116,26,56,399,44,33,12,32,0,0,0,0,52,38,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,21,8,58,32,0,0,0,0,1,0,0,0,26,55,1,208,32,67,573,44,36,44,47,0,0,0,0,57,43,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14,0,0,4,6,10,0,0,0,0,1,0,0,1,0,13,1,31,0,6,59,11,0,0,1,0,20,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,9,0,5,0,0,0,0,1,0,0,0,0,4,1,5,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,16,0,0,2,2,0,0,0,0,1,0,0,0,2,0,1,9,0,1,37,7,1,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,0,1,2,5,3,0,0,0,0,12,0,0,0,8,3,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,12,0,1,22,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,34,0,14,0,4,262,0,0,0,0,0,0,0,0,57,1,145,0,8,243,14,42,1,3,10,10,0,0,0,13,0,0,0,1,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,6,97,5,7,2212,0,0,0,0,6,0,0,2,30,1,85,0,2,32,8,0,2,1,8,8,0,0,56,6,0,0,0,59,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,23,0,17,0,3,182,0,0,0,0,0,0,0,0,27,1,100,0,5,141,11,19,1,27,10,10,0,0,0,10,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,22,0,35,0,3,232,0,0,0,0,0,0,0,0,35,1,132,0,7,179,11,23,1,25,10,10,0,0,0,6,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,0,88,3,6,1232,0,0,0,0,0,0,0,6,17,1,67,0,1,19,6,0,2,12,8,8,4,0,30,2,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,0,82,3,4,1462,0,0,0,0,0,0,0,2,14,1,63,0,1,21,4,0,2,12,8,8,0,0,33,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,2,91,14,27,972,0,0,0,0,0,0,0,6,113,1,52,0,3,65,57,0,0,0,5,11,0,0,18,33,0,0,15,56,0,0,0,7,0,0,0,0,0,0,0,28,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,117,0,172,59,27,922,406,0,0,0,0,0,0,0,276,1,357,59,0,476,107,145,0,59,10,22,0,0,0,74,0,0,22,110,0,0,0,14,59,7,0,0,0,7,5,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,false
61,0,2,91,14,27,972,0,0,0,0,0,0,0,6,113,1,52,0,4,4,47,0,0,1,8,22,0,0,18,33,0,0,15,56,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,91,15,27,932,0,0,0,0,0,0,0,6,113,1,52,0,5,3,45,0,0,0,8,22,0,0,18,33,0,0,15,56,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,119,0,32,312,0,0,0,0,0,0,0,0,113,1,73,0,0,36,38,0,0,0,0,0,0,0,1,46,0,0,0,77,0,0,0,9,0,0,0,0,0,0,0,16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,3,54,15,14,672,0,0,0,0,0,0,0,6,35,1,26,0,3,46,46,0,0,0,7,1,0,0,24,19,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,77,0,109,38,14,562,254,0,0,0,0,0,0,0,78,1,162,38,0,185,61,90,0,38,10,2,0,0,0,47,0,0,18,57,0,0,0,0,38,3,0,0,0,3,3,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,false
41,0,3,54,15,14,702,0,0,0,0,0,0,0,6,35,1,26,0,4,4,33,0,0,1,12,2,0,0,24,19,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,54,16,14,662,0,0,0,0,0,0,0,6,35,1,26,0,5,3,31,0,0,0,12,2,0,0,24,19,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,3,44,15,11,842,0,0,0,0,0,0,0,6,33,1,23,0,3,42,41,0,0,0,7,2,0,0,24,15,0,0,15,26,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,71,0,75,35,11,482,230,0,0,0,0,0,0,0,64,1,145,35,0,170,58,81,0,35,10,4,0,0,0,27,0,0,18,43,0,0,0,0,35,3,0,0,0,3,3,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,false
38,0,3,44,15,11,842,0,0,0,0,0,0,0,6,33,1,23,0,4,4,32,0,0,1,12,4,0,0,24,15,0,0,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,3,44,16,11,802,0,0,0,0,0,0,0,6,33,1,23,0,5,3,30,0,0,0,12,4,0,0,24,15,0,0,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,31,0,6,142,0,0,0,0,0,0,0,0,20,1,18,0,0,14,13,0,0,0,1,0,0,0,1,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,57,0,20,222,0,0,0,0,0,0,0,0,38,1,34,0,0,26,27,0,0,0,3,0,0,0,1,22,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,39,70,92,39,6522,0,0,0,0,25,0,0,44,111,1,35,0,21,2,92,0,0,0,15,0,0,0,104,78,0,0,42,35,0,0,0,84,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
121,0,39,71,98,39,6562,0,0,0,0,25,0,0,44,112,1,35,0,22,3,96,0,0,1,20,0,0,0,104,86,0,0,43,35,0,0,0,104,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,30,54,60,23,3292,0,0,0,0,0,0,18,34,96,1,25,0,16,0,67,0,0,0,105,0,0,0,68,41,0,0,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,51,105,99,36,6382,0,0,0,0,0,0,35,65,113,1,58,0,29,0,115,0,0,0,158,0,5,0,113,72,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
135,0,51,106,105,36,6422,0,0,0,0,0,0,35,65,114,1,58,0,30,1,119,0,0,1,208,0,5,0,113,80,0,0,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
87,0,30,55,66,23,3412,0,0,0,0,0,0,18,34,97,1,25,0,17,1,71,0,0,1,140,0,0,0,68,49,0,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,52,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,52,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,48,1,10,5,3,142,0,0,0,1,0,0,0,2,74,1,146,0,18,257,14,0,1,4,14,14,0,0,2,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,32,1,10,5,2,192,0,0,0,1,0,0,0,2,39,1,110,0,10,171,11,0,1,30,14,14,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,1,0,4,0,52,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,2,0,2,72,0,0,0,0,0,0,0,0,3,1,1,0,2,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,34,1,10,5,2,142,0,0,0,1,0,0,0,2,62,1,112,0,12,189,11,0,1,28,12,12,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,51,3,2,17,9,1742,0,0,0,1,0,0,0,8,13,1,11,0,4,121,32,1,0,3,6,0,0,0,72,10,0,0,14,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,51,0,0,2,2,1162,0,0,0,1,0,0,0,2,0,1,9,0,1,107,7,1,0,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,27,3,2,17,9,1602,0,0,0,1,0,0,0,8,13,1,11,0,4,71,28,1,0,2,6,0,0,0,48,10,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,30,3,2,17,9,1742,0,0,0,1,0,0,0,8,13,1,11,0,5,79,30,1,0,2,6,0,0,0,51,10,0,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
