@relation 'tomcat-weka.filters.unsupervised.attribute.Remove-V-R8-9,15,18,21,24,35,45,53,60,72,74,80,100-101,107,120,154-155,249,298,322,350,365,435,446,450,458,501,512,727,733,790,809,829,860,881,888,913,928,981,1024,1034,1086,1108,1111,1203,1220,1330,1389,1447,1521,1546,1550,1586,1653,1832,1836-1837,1839,1841,1864,1871,1877,1879,1887,1899,1977,2009,2016,2035,2050,2065,2074,2132,2189,2244,2270,2360,2538,2540,2576,2693,2799,2838,2881,3038,3104,3298,3459,3630,3801,3881,4038,4211,4327,4362,4475,4498,4601,4629,4705,4866,4885,5145,5457,5868,5878,6260,7819,7882,8107,8602,9379,9533,9575,9634,9648,9651,9657,10492,10864,12316,12937,13190,13469,13610,13976,14634,14695,15068,15251,18399,18542,18613,19126,19668,20608,20881,21205,21427,23286,23826,24707,30398,31840'

@attribute AvgLineComment numeric
@attribute CountDeclClass numeric
@attribute CountDeclMethod numeric
@attribute CountDeclMethodProtected numeric
@attribute CountLineBlank numeric
@attribute CountLineCodeExe numeric
@attribute SumCyclomatic numeric
@attribute 2StepReach numeric
@attribute Constraint numeric
@attribute outFarness numeric
@attribute s1 numeric
@attribute s3 numeric
@attribute s9 numeric
@attribute s29 numeric
@attribute s30 numeric
@attribute s36 numeric
@attribute s49 numeric
@attribute s83 numeric
@attribute s84 numeric
@attribute s178 numeric
@attribute s227 numeric
@attribute s251 numeric
@attribute s279 numeric
@attribute s294 numeric
@attribute s364 numeric
@attribute s375 numeric
@attribute s379 numeric
@attribute s387 numeric
@attribute s430 numeric
@attribute s441 numeric
@attribute s656 numeric
@attribute s662 numeric
@attribute s719 numeric
@attribute s738 numeric
@attribute s758 numeric
@attribute s789 numeric
@attribute s810 numeric
@attribute s817 numeric
@attribute s842 numeric
@attribute s857 numeric
@attribute s910 numeric
@attribute s953 numeric
@attribute s963 numeric
@attribute s1015 numeric
@attribute s1037 numeric
@attribute s1040 numeric
@attribute s1132 numeric
@attribute s1149 numeric
@attribute s1259 numeric
@attribute s1318 numeric
@attribute s1376 numeric
@attribute s1450 numeric
@attribute s1475 numeric
@attribute s1479 numeric
@attribute s1515 numeric
@attribute s1582 numeric
@attribute s1761 numeric
@attribute s1765 numeric
@attribute s1766 numeric
@attribute s1768 numeric
@attribute s1770 numeric
@attribute s1793 numeric
@attribute s1800 numeric
@attribute s1806 numeric
@attribute s1808 numeric
@attribute s1816 numeric
@attribute s1828 numeric
@attribute s1906 numeric
@attribute s1938 numeric
@attribute s1945 numeric
@attribute s1964 numeric
@attribute s1979 numeric
@attribute s1994 numeric
@attribute s2003 numeric
@attribute s2061 numeric
@attribute s2118 numeric
@attribute s2173 numeric
@attribute s2199 numeric
@attribute s2289 numeric
@attribute s2467 numeric
@attribute s2469 numeric
@attribute s2505 numeric
@attribute s2622 numeric
@attribute s2728 numeric
@attribute s2767 numeric
@attribute s2810 numeric
@attribute s2967 numeric
@attribute s3033 numeric
@attribute s3227 numeric
@attribute s3388 numeric
@attribute s3559 numeric
@attribute s3730 numeric
@attribute s3810 numeric
@attribute s3967 numeric
@attribute s4140 numeric
@attribute s4256 numeric
@attribute s4291 numeric
@attribute s4404 numeric
@attribute s4427 numeric
@attribute s4530 numeric
@attribute s4558 numeric
@attribute s4634 numeric
@attribute s4795 numeric
@attribute s4814 numeric
@attribute s5074 numeric
@attribute s5386 numeric
@attribute s5797 numeric
@attribute s5807 numeric
@attribute s6189 numeric
@attribute s7748 numeric
@attribute s7811 numeric
@attribute s8036 numeric
@attribute s8531 numeric
@attribute s9308 numeric
@attribute s9462 numeric
@attribute s9504 numeric
@attribute s9563 numeric
@attribute s9577 numeric
@attribute s9580 numeric
@attribute s9586 numeric
@attribute s10421 numeric
@attribute s10793 numeric
@attribute s12245 numeric
@attribute s12866 numeric
@attribute s13119 numeric
@attribute s13398 numeric
@attribute s13539 numeric
@attribute s13905 numeric
@attribute s14563 numeric
@attribute s14624 numeric
@attribute s14997 numeric
@attribute s15180 numeric
@attribute s18328 numeric
@attribute s18471 numeric
@attribute s18542 numeric
@attribute s19055 numeric
@attribute s19597 numeric
@attribute s20537 numeric
@attribute s20810 numeric
@attribute s21134 numeric
@attribute s21356 numeric
@attribute s23215 numeric
@attribute s23755 numeric
@attribute s24636 numeric
@attribute s30327 numeric
@attribute change_prone {false,true}

@data
0,1,3,0,8,0,3,2.529084,0.582075,3874939,211,221,1,0,0,231,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,12,0,57,9,12,4.350025,0.150054,3874939,211,221,1,0,0,231,0,4,0,0,8,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,0,14,0,2,7.1826,0.223839,3874939,211,221,1,0,0,221,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,8,0,29,0,8,2.529084,0.60487,3874938,211,221,1,0,0,221,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,9,1,63,56,24,2.529084,0.60487,3874937,111,121,1,0,0,121,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,15,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
6,1,13,1,59,248,76,27.87051,0.108316,3880857,161,191,1,1,1,191,0,8,0,1,1,9,1,0,1,2,0,0,0,1,0,1,1,10,0,1,0,0,0,0,0,0,0,0,2,0,0,13,0,1,5,1,0,21,8,0,1,78,5,0,2,39,3,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,6,0,49,67,20,10.217502,0.179829,3910506,121,131,1,0,0,131,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,5,0,21,68,24,13.050076,0.206213,3908529,151,161,1,0,0,161,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,1,8,0,0,2,1,0,0,0,12,0,0,2,7,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,4,32,0,59,127,62,19.777441,0.067334,3888779,161,151,1,0,0,151,0,8,0,0,2,38,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,3,1,28,0,0,0,2,0,1,18,2,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,21,0,62,264,88,28.325747,0.099612,3878882,181,2111,2,0,1,2111,0,1,1,0,0,8,0,0,0,0,5,0,0,2,0,0,1,11,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1,1,40,0,0,4,8,0,2,16,14,0,0,5,3,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,10,0,22,23,10,8.194234,0.288693,3890756,121,131,1,0,1,131,0,3,0,0,11,6,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,11,0,0,8,2,0,1,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,8,0,12,4,8,8.295397,0.069877,3855212,1,11,1,0,0,11,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,7,36,2,184,746,226,0,0,0,251,281,2,0,0,281,0,11,0,0,1,136,0,1,0,0,2,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,28,1,0,146,0,8,0,1,68,0,0,4,17,0,3,101,2,0,2,22,3,1,1,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,1,1,0,0,0,11,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,1,0,8,20,1,16.894285,0.121839,2865471,11,191,1,0,0,191,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,30,2,54,60,38,4.147698,0.20871,3908529,111,121,1,0,0,121,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,13,111,13,296,1073,377,22.458271,0.056246,3839351,1171,1201,1,0,5,1201,0,119,16,1,17,0,0,12,2,11,32,2,0,6,8,9,1,32,67,3,0,249,242,0,45,91,7,0,1,3,1,18,25,7,43,0,3,18,50,0,8,30,42,0,0,39,0,0,42,3,0,1,0,47,0,0,4,0,0,19,0,1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,7,0,17,27,14,18.56348,0.11655,3855176,131,161,1,0,0,161,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,13,0,0,0,0,0,8,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,2,6,0,21,19,6,6.57562,0.104398,3910506,311,221,1,0,0,221,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,7,25,0,47,197,68,12.190187,0.077224,3855199,1,13,1,0,0,13,0,1,0,5,0,2,0,0,0,0,15,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,1,29,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,19,0,127,252,84,4.855842,0.523079,3910506,211,121,11,0,0,121,0,2,1,1,1,5,0,0,0,0,3,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,13,0,9,40,0,5,0,1,31,0,0,4,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,49,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,0,4,0,2,8.70005,0.076638,3910506,1,11,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,5,0,13,5,5,3.136065,0.22913,3855176,161,171,1,0,0,171,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,9,0,14,11,9,0.505817,1,3910506,311,221,1,0,0,221,0,3,0,2,0,12,0,0,0,0,0,3,0,1,0,4,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,1,25,8,97,354,101,20.131512,0.13879,3865053,181,1101,1,0,0,1101,0,4,1,0,1,0,2,0,0,0,18,14,1,2,9,5,1,6,0,0,0,33,371,0,1,0,3,0,1,8,0,0,0,1,67,0,3,5,5,0,1,0,13,0,0,4,3,1,12,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
1,2,12,2,34,118,42,19.423368,0.178846,3896669,151,191,1,0,0,191,0,1,0,0,0,0,0,0,0,0,5,9,0,1,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,7,0,0,2,3,1,6,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,9,0,23,67,31,4.653515,0.152411,3855199,1,11,1,0,0,11,0,11,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,2,8,1,22,62,22,46.029339,0.008449,3910506,211,121,1,0,0,121,0,3,2,0,1,3,0,0,0,0,3,0,0,2,0,1,14,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,17,0,0,0,1,0,0,0,0,0,0,0,28,8,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,8,0,23,53,21,4.602934,0.177238,3855203,1,11,1,0,0,11,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,4,0,6,3,4,7.536672,0.108614,3855205,1,11,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,14,0,31,38,19,0.961052,0.500365,3908529,211,221,1,0,0,221,0,3,0,0,0,8,0,0,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,6,0,40,25,11,0.91047,0.839508,3910506,211,121,1,0,0,121,0,3,0,0,1,14,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,1,29,1,128,290,105,18.614061,0.084381,3886789,131,141,1,0,1,141,0,33,1,0,7,56,0,2,0,0,18,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,1,25,0,0,0,2,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,6,0,20,11,6,0.961052,0.446607,3910506,211,121,1,0,0,121,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,27,0,101,257,65,3.540718,0.14682,3886790,221,131,1,0,0,131,0,1,0,0,0,12,0,0,0,0,11,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,36,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,6,0,28,43,7,0.809307,0.620555,3908529,211,121,1,0,0,121,0,2,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,11,1,29,50,18,0.961052,0.519618,3906552,111,121,1,0,0,121,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,2,0,10,6,3,0.961052,0.519618,3908529,211,121,1,0,0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,24,0,85,250,98,25.088518,0.051701,3880863,241,161,1,0,0,161,0,6,0,0,0,22,0,1,1,0,8,2,0,1,1,11,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,38,0,0,5,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,7,0,20,49,20,4.602934,0.169251,3855203,1,11,1,0,0,11,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
